company_id;sub_category_id;keyword;is_regex;case_sensitive;match_type;pattern_description;min_amount;max_amount;valid_days;valid_months;priority;is_active;match_count;last_matched_at;auto_learned;learning_source;effectiveness_score;false_positive_count;true_positive_count;last_reviewed_at;reviewed_by
1;259;security_kantor;0;0;contains;Generic fallback for Security Kantor;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;171;air_pdam_outlet;0;0;contains;Generic fallback for Air PDAM Outlet;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;168;klaim_bpjs_obat;0;0;contains;Generic fallback for Klaim BPJS Obat;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;159;transfer_customer_retail;0;0;contains;Generic fallback for Transfer Customer Retail;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;158;kf_cakra_raya_resep;0;0;contains;Generic fallback for KF Cakra Raya Resep;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;160;transfer_customer_corporate;0;0;contains;Generic fallback for Transfer Customer Corporate;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;187;tunjangan_makan_harian;0;0;contains;Generic fallback for Tunjangan Makan Harian;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;275;renovasi_outlet;0;0;contains;Generic fallback for Renovasi Outlet;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;223;transfer_antar_cabang;0;0;contains;Generic fallback for Transfer Antar Cabang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;224;cod_obat;0;0;contains;Generic fallback for COD Obat;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;227;merchant_qr_bca;0;0;contains;Generic fallback for Merchant QR BCA;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;231;rumat_kf_cikarang;0;0;contains;Generic fallback for Rumat KF Cikarang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;232;rumat_kf_narogong;0;0;contains;Generic fallback for Rumat KF Narogong;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;233;rumat_kf_kalimalang;0;0;contains;Generic fallback for Rumat KF Kalimalang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;235;internet_indihome;0;0;contains;Generic fallback for Internet Indihome;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;238;PC.*OUTLET;1;0;regex;PC outlet;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;238;TBH.*PC;1;0;regex;Additional PC;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;238;BS.*PC.*KF;1;0;regex;PC maintenance;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;264;mcm_inhousetrf_internal;0;0;contains;Generic fallback for MCM InhouseTrf Internal;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;243;consumables_medis;0;0;contains;Generic fallback for Consumables Medis;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;245;peralatan_penunjang;0;0;contains;Generic fallback for Peralatan Penunjang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;246;pembersih_&_disinfektan;0;0;contains;Generic fallback for Pembersih & Disinfektan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;251;tunjangan_kesehatan_karyawan;0;0;contains;Generic fallback for Tunjangan Kesehatan Karyawan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;252;asuransi_kesehatan_karyawan;0;0;contains;Generic fallback for Asuransi Kesehatan Karyawan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;253;fee_apoteker_konsultasi;0;0;contains;Generic fallback for Fee Apoteker Konsultasi;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;256;distributor_alkes_utama;0;0;contains;Generic fallback for Distributor Alkes Utama;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;222;transfer_dari_pusat;0;0;contains;Generic fallback for Transfer dari Pusat;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;165;otopay_qr_outlet_lain;0;0;contains;Generic fallback for OTOPAY QR Outlet Lain;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;189;DINAS.*LEBRAN.*ZAMRUD;1;0;regex;Dinas Zamrud;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;189;DINAS LEBARAN ZAMRUD;0;0;contains;Full dinas name;NULL;NULL;NULL;NULL;10;1;5;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;274;ipl_kantor;0;0;contains;Generic fallback for IPL Kantor;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;273;IPL.*KF;1;0;regex;IPL + KF;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;273;IPL;0;0;contains;IPL general;NULL;NULL;NULL;NULL;7;1;7;16/10/2025 10.55;0;manual;50;0;0;NULL;NULL
1;190;DINAS.*LEBRAN.*PEKAYON;1;0;regex;Dinas Pekayon;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;190;DINAS LBRAN PEKAYON;0;0;contains;Dinas abbr;NULL;NULL;NULL;NULL;10;1;1;16/10/2025 10.36;0;manual;50;0;0;NULL;NULL
1;270;alat_kesehatan_medis;0;0;contains;Generic fallback for Alat Kesehatan Medis;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;196;cleaning_service_outlet;0;0;contains;Generic fallback for Cleaning Service Outlet;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;197;cleaning_service_kantor;0;0;contains;Generic fallback for Cleaning Service Kantor;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;199;admin_bank_bulanan;0;0;contains;Generic fallback for Admin Bank Bulanan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;203;premi_asuransi_jiwa_karyawan;0;0;contains;Generic fallback for Premi Asuransi Jiwa Karyawan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;207;pph_23_sewa;0;0;contains;Generic fallback for PPh 23 Sewa;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;211;BON.*PERBAIKAN.*KALIABANG;1;0;regex;Bon repair;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;211;KALIABANG BON PERBAIKAN;0;0;contains;Full bon name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;268;bon_pembelian_operasional;0;0;contains;Generic fallback for Bon Pembelian Operasional;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;216;qris_dynamic_transaction;0;0;contains;Generic fallback for QRIS Dynamic Transaction;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;217;edc_credit_visa;0;0;contains;Generic fallback for EDC Credit Visa;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;218;edc_credit_mastercard;0;0;contains;Generic fallback for EDC Credit Mastercard;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;266;premi_asuransi_inventaris;0;0;contains;Generic fallback for Premi Asuransi Inventaris;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;258;security_outlet;0;0;contains;Generic fallback for Security Outlet;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;75;obat_generic_dari_pbf;0;0;contains;Generic fallback for Obat Generic dari PBF;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;59;bop_outlet_september;0;0;contains;Generic fallback for BOP Outlet September;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;99;kimia_farma_trading;0;0;contains;Generic fallback for Kimia Farma Trading;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;100;it_support_hardware;0;0;contains;Generic fallback for IT Support Hardware;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;102;it_support_network;0;0;contains;Generic fallback for IT Support Network;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;58;bop_outlet_agustus;0;0;contains;Generic fallback for BOP Outlet Agustus;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;103;PRIMAGRAPHIA;0;0;contains;Primagraphia company;NULL;NULL;NULL;NULL;10;1;1;16/10/2025 10.36;0;manual;50;0;0;NULL;NULL
1;103;PRIMAGRAPHIA DIGITAL;0;0;contains;Full company name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;57;bop_outlet_juli;0;0;contains;Generic fallback for BOP Outlet Juli;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;105;TRANSFER FEE.*BCA;1;0;regex;BCA fee;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;105;TRANSFER FEE;0;0;contains;General transfer fee;NULL;NULL;NULL;NULL;8;1;117;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;56;bop_outlet_juni;0;0;contains;Generic fallback for BOP Outlet Juni;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;106;transfer_fee_bni;0;0;contains;Generic fallback for Transfer Fee BNI;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;54;bop_outlet_april;0;0;contains;Generic fallback for BOP Outlet April;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;107;transfer_fee_mandiri;0;0;contains;Generic fallback for Transfer Fee Mandiri;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;55;bop_outlet_mei;0;0;contains;Generic fallback for BOP Outlet Mei;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;113;transfer_ke_outlet_emergency;0;0;contains;Generic fallback for Transfer ke Outlet Emergency;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;115;premi_asuransi_swasta;0;0;contains;Generic fallback for Premi Asuransi Swasta;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;95;reimburse_hotel;0;0;contains;Generic fallback for Reimburse Hotel;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;94;reimburse_tiket_pesawat;0;0;contains;Generic fallback for Reimburse Tiket Pesawat;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;69;service_ac_outlet_wisma;0;0;contains;Generic fallback for Service AC Outlet Wisma;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;68;SERVICE.*AC.*CIKARANG;1;0;regex;AC service Cikarang;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;68;SERVICE AC2 KF CKRG;0;0;contains;AC service pattern;NULL;NULL;NULL;NULL;10;1;4;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;61;bop_outlet_november;0;0;contains;Generic fallback for BOP Outlet November;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;65;listrik_pln_outlet_wisma_asri;0;0;contains;Generic fallback for Listrik PLN Outlet Wisma Asri;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;64;listrik_pln_outlet_cikarang;0;0;contains;Generic fallback for Listrik PLN Outlet Cikarang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;63;listrik_pln_outlet_narogong;0;0;contains;Generic fallback for Listrik PLN Outlet Narogong;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;84;gaji_asisten_apoteker;0;0;contains;Generic fallback for Gaji Asisten Apoteker;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;85;gaji_admin_outlet;0;0;contains;Generic fallback for Gaji Admin Outlet;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;87;gaji_staff;0;0;contains;Generic fallback for Gaji Staff;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;62;bop_outlet_desember;0;0;contains;Generic fallback for BOP Outlet Desember;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;88;tunjangan_transport_karyawan_tetap;0;0;contains;Generic fallback for Tunjangan Transport Karyawan Tetap;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;71;service_ac_kantor_pusat;0;0;contains;Generic fallback for Service AC Kantor Pusat;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;91;thr_natal;0;0;contains;Generic fallback for THR Natal;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;60;bop_outlet_oktober;0;0;contains;Generic fallback for BOP Outlet Oktober;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;93;jasa_praktik_spesialis_lainnya;0;0;contains;Generic fallback for Jasa Praktik Spesialis Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;53;bop_outlet_maret;0;0;contains;Generic fallback for BOP Outlet Maret;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;52;BOP.*FEBRUARI;1;0;regex;BOP month February;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;52;BOP FEBRUARI 2025;0;0;contains;BOP Feb 2025;NULL;NULL;NULL;NULL;10;1;673;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;125;pbb_kantor;0;0;contains;Generic fallback for PBB Kantor;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;25;kf_kota_serang;0;0;contains;Generic fallback for KF Kota Serang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;24;SUMMARECON;0;0;contains;Location name;NULL;NULL;NULL;NULL;10;1;88;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;24;KF SUMMARECON;0;0;contains;KF + location;NULL;NULL;NULL;NULL;10;1;12;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;24;SUMMA;0;0;contains;Abbreviation;NULL;NULL;NULL;NULL;7;1;60;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;137;liph_outlet_lainnya;0;0;contains;Generic fallback for LIPH Outlet Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;23;kf_boulevard;0;0;contains;Generic fallback for KF Boulevard;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;140;rumat_cikarang;0;0;contains;Generic fallback for Rumat Cikarang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;22;kf_sepat;0;0;contains;Generic fallback for KF Sepat;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;21;kf_rawa_lumbu;0;0;contains;Generic fallback for KF Rawa Lumbu;NULL;NULL;NULL;NULL;5;1;6;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;143;edc_debit_bca;0;0;contains;Generic fallback for EDC Debit BCA;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;20;kf_jati_rahayu;0;0;contains;Generic fallback for KF Jati Rahayu;NULL;NULL;NULL;NULL;5;1;34;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;144;edc_debit_mandiri;0;0;contains;Generic fallback for EDC Debit Mandiri;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;145;edc_debit_bni;0;0;contains;Generic fallback for EDC Debit BNI;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;19;KALI ABANG;0;0;contains;Location name;NULL;NULL;NULL;NULL;10;1;239;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;19;KALIABANG;0;0;contains;No space variant;NULL;NULL;NULL;NULL;10;1;10;16/10/2025 10.55;0;manual;50;0;0;NULL;NULL
1;19;KF KALIABANG;0;0;contains;KF + location;NULL;NULL;NULL;NULL;10;1;1;16/10/2025 10.36;0;manual;50;0;0;NULL;NULL
1;147;ATMB TRF;0;0;contains;ATM Banking transfer;NULL;NULL;NULL;NULL;10;1;48;16/10/2025 10.45;0;manual;50;0;0;NULL;NULL
1;147;ATMB TRF CREDT;0;0;contains;ATM transfer credit;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;148;mobile_banking_transfer;0;0;contains;Generic fallback for Mobile Banking Transfer;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;18;kf_cakra_raya;0;0;contains;Generic fallback for KF Cakra Raya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;128;BON.*SEMENTARA.*KRANGGAN;1;0;regex;Bon Kranggan;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;128;KF KRANGGAN BON;0;0;contains;Kranggan bon;NULL;NULL;NULL;NULL;10;1;49;16/10/2025 10.56;0;manual;50;0;0;NULL;NULL
1;119;klaim_pasien_rawat_jalan;0;0;contains;Generic fallback for Klaim Pasien Rawat Jalan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;101;it_support_software;0;0;contains;Generic fallback for IT Support Software;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;124;pbb_gedung_outlet;0;0;contains;Generic fallback for PBB Gedung Outlet;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;43;qris_dynamic;0;0;contains;Generic fallback for QRIS Dynamic;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;120;klaim_pasien_rawat_inap;0;0;contains;Generic fallback for Klaim Pasien Rawat Inap;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;122;pph_21_bonus;0;0;contains;Generic fallback for PPh 21 Bonus;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;27;transfer_dari_kimia_farma_trading;0;0;contains;Generic fallback for Transfer dari Kimia Farma Trading;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;28;transfer_dari_pbf;0;0;contains;Generic fallback for Transfer dari PBF;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;51;BOP.*JANUARI;1;0;regex;BOP month January;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;48;klaim_asuransi_lainnya;0;0;contains;Generic fallback for Klaim Asuransi Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;284;fee_konsultan_bisnis;0;0;contains;Generic fallback for Fee Konsultan Bisnis;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;234;rumat_outlet_lainnya;0;0;contains;Generic fallback for Rumat Outlet Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;67;listrik_pln_outlet_lainnya;0;0;contains;Generic fallback for Listrik PLN Outlet Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;70;service_ac_outlet_lainnya;0;0;contains;Generic fallback for Service AC Outlet Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;239;maintenance_printer;0;0;contains;Generic fallback for Maintenance Printer;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;285;pest_control_rutin;0;0;contains;Generic fallback for Pest Control Rutin;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;237;telepon_kantor;0;0;contains;Generic fallback for Telepon Kantor;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;283;fee_konsultan_it;0;0;contains;Generic fallback for Fee Konsultan IT;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;242;alat_kesehatan_personal;0;0;contains;Generic fallback for Alat Kesehatan Personal;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;261;biaya_kliring_giro;0;0;contains;Generic fallback for Biaya Kliring Giro;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;272;consumables_medis;0;0;contains;Generic fallback for Consumables Medis;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;277;perbaikan_atap;0;0;contains;Generic fallback for Perbaikan Atap;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;271;alat_kesehatan_personal;0;0;contains;Generic fallback for Alat Kesehatan Personal;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;257;distributor_alkes_lainnya;0;0;contains;Generic fallback for Distributor Alkes Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;249;fee_freelancer_it;0;0;contains;Generic fallback for Fee Freelancer IT;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;260;biaya_kliring_cek;0;0;contains;Generic fallback for Biaya Kliring Cek;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;29;transfer_dari_distributor_obat;0;0;contains;Generic fallback for Transfer dari Distributor Obat;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;41;setoran_tunai_outlet_lain;0;0;contains;Generic fallback for Setoran Tunai Outlet Lain;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;44;qris_merchant;0;0;contains;Generic fallback for QRIS Merchant;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;247;supplies_kebersihan;0;0;contains;Generic fallback for Supplies Kebersihan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;129;bon_sementara_outlet_lain;0;0;contains;Generic fallback for Bon Sementara Outlet Lain;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;163;setoran_klinik_lainnya;0;0;contains;Generic fallback for Setoran Klinik Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;198;supplier_atk_utama;0;0;contains;Generic fallback for Supplier ATK Utama;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;104;percetakan_lainnya;0;0;contains;Generic fallback for Percetakan Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;195;pbf_sekunder;0;0;contains;Generic fallback for PBF Sekunder;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;188;tunjangan_makan_lembur;0;0;contains;Generic fallback for Tunjangan Makan Lembur;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;186;gaji_part-time_admin;0;0;contains;Generic fallback for Gaji Part-time Admin;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;185;gaji_part-time_outlet;0;0;contains;Generic fallback for Gaji Part-time Outlet;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;161;transfer_customer_online;0;0;contains;Generic fallback for Transfer Customer Online;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;183;box_packaging;0;0;contains;Generic fallback for Box Packaging;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;182;paper_bag;0;0;contains;Generic fallback for Paper Bag;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;180;perangkat_jaringan;0;0;contains;Generic fallback for Perangkat Jaringan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;179;printer_&_scanner;0;0;contains;Generic fallback for Printer & Scanner;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;175;cctv_outlet_lainnya;0;0;contains;Generic fallback for CCTV Outlet Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;81;atk_outlet;0;0;contains;Generic fallback for ATK Outlet;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;141;rumat_outlet_lainnya;0;0;contains;Generic fallback for Rumat Outlet Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;170;bop_klinik_lainnya;0;0;contains;Generic fallback for BOP Klinik Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;96;reimburse_transport_dinas;0;0;contains;Generic fallback for Reimburse Transport Dinas;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;209;pajak_motor_operasional;0;0;contains;Generic fallback for Pajak Motor Operasional;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;191;dinas_lebaran_outlet_lainnya;0;0;contains;Generic fallback for Dinas Lebaran Outlet Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;80;atk_kantor;0;0;contains;Generic fallback for ATK Kantor;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;78;rak_&_lemari;0;0;contains;Generic fallback for Rak & Lemari;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
